item	itemLabel
http://www.wikidata.org/entity/Q1255053	Júlia Salamon
http://www.wikidata.org/entity/Q1285019	Edith Hoffmann
http://www.wikidata.org/entity/Q1285028	Edith Kann
http://www.wikidata.org/entity/Q1285193	Edith Türckheim
http://www.wikidata.org/entity/Q1285206	Edith Weigert
http://www.wikidata.org/entity/Q1214991	Rozália Bede Nagyné
http://www.wikidata.org/entity/Q1215710	Irén Naszódi
http://www.wikidata.org/entity/Q1226162	Dina Bösch
http://www.wikidata.org/entity/Q1234314	Mária Pető
http://www.wikidata.org/entity/Q1246153	Dorothea Arnold
http://www.wikidata.org/entity/Q1247601	Henrike Heise
http://www.wikidata.org/entity/Q1249619	Judit Robu
http://www.wikidata.org/entity/Q1250372	Dorothée Boccanfuso
http://www.wikidata.org/entity/Q1252154	Erzsébet Rácz-Kotilla
http://www.wikidata.org/entity/Q1268334	Elisabeth Schlumpf
http://www.wikidata.org/entity/Q1277603	Heidi Neumann-Wirsig
http://www.wikidata.org/entity/Q1287214	Anikó Serfőző
http://www.wikidata.org/entity/Q1289839	Ottilia Solt
http://www.wikidata.org/entity/Q1231288	Michaela Huber
http://www.wikidata.org/entity/Q1214466	Róza Nagy
http://www.wikidata.org/entity/Q1220731	Judit Németh
http://www.wikidata.org/entity/Q1220899	Katalin Némethy
http://www.wikidata.org/entity/Q1246862	Heidi Keller
http://www.wikidata.org/entity/Q1251647	Laura Ruff
http://www.wikidata.org/entity/Q1253969	Katalin S. Nagy
http://www.wikidata.org/entity/Q1261823	Alena Karešová
http://www.wikidata.org/entity/Q1267435	Luise Schottroff
http://www.wikidata.org/entity/Q1275632	Emma Kretschmer
http://www.wikidata.org/entity/Q1275723	Renate Volbert
http://www.wikidata.org/entity/Q1284985	Edith Geheeb
http://www.wikidata.org/entity/Q1287511	Monika Krause-Fuchs
http://www.wikidata.org/entity/Q1265583	Karen Schönwälder
http://www.wikidata.org/entity/Q1178710	Lídia Molnár
http://www.wikidata.org/entity/Q1237912	Sylvia Brathuhn
http://www.wikidata.org/entity/Q1239022	Carla Voltolina
http://www.wikidata.org/entity/Q1239343	Judit Topál
http://www.wikidata.org/entity/Q1252136	Marlies Teichmüller
http://www.wikidata.org/entity/Q1266709	Gerta Blaschka
http://www.wikidata.org/entity/Q1267944	Margrit von Braun
http://www.wikidata.org/entity/Q1280232	Katharina Staritz
http://www.wikidata.org/entity/Q1285854	Emma Saxlehner
http://www.wikidata.org/entity/Q1287221	Edna Brocke
http://www.wikidata.org/entity/Q1229192	Romana Vaccaro
http://www.wikidata.org/entity/Q1229387	Margit Pap
http://www.wikidata.org/entity/Q1245119	Doris Bühler-Niederberger
http://www.wikidata.org/entity/Q1246214	Dorothea Jetter
http://www.wikidata.org/entity/Q1246219	Dorothea Juliana Wallich
http://www.wikidata.org/entity/Q1259525	Nicola Berg
http://www.wikidata.org/entity/Q1277360	Maria Schaumayer
http://www.wikidata.org/entity/Q1284587	Helma Lutz
http://www.wikidata.org/entity/Q1285106	Edith Nothdorf
http://www.wikidata.org/entity/Q1285240	Editha Sterba
http://www.wikidata.org/entity/Q1290041	Elisabeth Müller-Luckmann
http://www.wikidata.org/entity/Q1181545	Debora Weber-Wulff
http://www.wikidata.org/entity/Q1187836	Deniz Başpinar
http://www.wikidata.org/entity/Q1228390	Sibylle Ihm
http://www.wikidata.org/entity/Q1246154	Dorothea Alewell
http://www.wikidata.org/entity/Q1246365	Dorothee Dickenberger
http://www.wikidata.org/entity/Q1257578	Heide Balzert
http://www.wikidata.org/entity/Q1284013	Ulrike Link-Wieczorek
http://www.wikidata.org/entity/Q1284703	Nadia Kevan
http://www.wikidata.org/entity/Q1179440	Mária Mottl
http://www.wikidata.org/entity/Q1208836	Diana Hummel
http://www.wikidata.org/entity/Q1229741	Judith Le Soldat
http://www.wikidata.org/entity/Q1230136	Ingeborg Clarus
http://www.wikidata.org/entity/Q1246369	Dorothee Eberhardt
http://www.wikidata.org/entity/Q1246373	Dorothee Gall
http://www.wikidata.org/entity/Q1247381	Sandra Richter
http://www.wikidata.org/entity/Q1286019	Róbertné Schenk
http://www.wikidata.org/entity/Q1170154	Jutta Dresken-Weiland
http://www.wikidata.org/entity/Q1191061	Zöläyxä Xismätullina
http://www.wikidata.org/entity/Q1213165	Ildikó Mócsy
http://www.wikidata.org/entity/Q1223297	Dietlind Grabe
http://www.wikidata.org/entity/Q1223610	Dietmut Niedecken
http://www.wikidata.org/entity/Q1246252	Dorothea Nowak
http://www.wikidata.org/entity/Q1256177	Senta Maria Schmid
http://www.wikidata.org/entity/Q1282637	Edda Pulst
http://www.wikidata.org/entity/Q1284793	Valentina Kholopova
http://www.wikidata.org/entity/Q1287354	Ágnes Seszták
http://www.wikidata.org/entity/Q1178418	Lívia Mohás
http://www.wikidata.org/entity/Q1179640	Amália Mozsolics
http://www.wikidata.org/entity/Q1293815	Zsuzsanna Szabó
http://www.wikidata.org/entity/Q1299566	Renate Franz
http://www.wikidata.org/entity/Q1302136	Kinga Székely
http://www.wikidata.org/entity/Q1308727	Ulla Wischermann
http://www.wikidata.org/entity/Q1309368	Iris Müller
http://www.wikidata.org/entity/Q1316488	Erika Tamási
http://www.wikidata.org/entity/Q1323266	Ingrid Pabinger-Fasching
http://www.wikidata.org/entity/Q1327298	Klára Tóth
http://www.wikidata.org/entity/Q1340384	Ute Schmiedel
http://www.wikidata.org/entity/Q1346903	Helga Gripp-Hagelstange
http://www.wikidata.org/entity/Q1302951	Gabriele Wulff
http://www.wikidata.org/entity/Q1315355	Elisabeth Gössmann
http://www.wikidata.org/entity/Q1315898	Rosmarie Welter-Enderlin
http://www.wikidata.org/entity/Q1329907	Elisabeth Forck
http://www.wikidata.org/entity/Q1330097	Elisabeth Liefmann-Keil
http://www.wikidata.org/entity/Q1331888	Ellen Weski
http://www.wikidata.org/entity/Q1333578	Elsbeth Lange
http://www.wikidata.org/entity/Q1310648	Hertha Sturm
http://www.wikidata.org/entity/Q1292511	Lore Auerbach
http://www.wikidata.org/entity/Q1309465	Ulrike Wulf-Rheidt
http://www.wikidata.org/entity/Q1320037	Sabine Ladstätter
http://www.wikidata.org/entity/Q1326566	Ingeborg Huld-Zetsche
http://www.wikidata.org/entity/Q1330255	Elisabeth Schliebe-Lippert
http://www.wikidata.org/entity/Q1331470	Elke Böhr
http://www.wikidata.org/entity/Q1333676	Else Lüders
http://www.wikidata.org/entity/Q1350998	Gabriele Wenzel
http://www.wikidata.org/entity/Q1353388	Renate Johne
http://www.wikidata.org/entity/Q1330117	Elisabeth Maier
http://www.wikidata.org/entity/Q1297264	Erika Szepes
http://www.wikidata.org/entity/Q1311418	Elisabeth Lürssen
http://www.wikidata.org/entity/Q1319927	Sigrid Leitner
http://www.wikidata.org/entity/Q1327924	Elena Walter-Karydē
http://www.wikidata.org/entity/Q1330073	Elisabeth Krämer-Bannow
http://www.wikidata.org/entity/Q1330094	Elisabeth Lenk
http://www.wikidata.org/entity/Q1331535	Elke Mack
http://www.wikidata.org/entity/Q1331590	Elke Werner
http://www.wikidata.org/entity/Q1331694	Ella Hruschka
http://www.wikidata.org/entity/Q1333282	Elpida Hadjidaki-Marder
http://www.wikidata.org/entity/Q1334469	Elçin Kürşat-Ahlers
http://www.wikidata.org/entity/Q1338992	Emmy Sauerbeck
http://www.wikidata.org/entity/Q1295151	Orsolya Szatmári
http://www.wikidata.org/entity/Q1296072	Julianna Szendrei
http://www.wikidata.org/entity/Q1296667	Eftychia Stavrianopoulou
http://www.wikidata.org/entity/Q1327890	Elena Mango
http://www.wikidata.org/entity/Q1329825	Elisabeth Buck
http://www.wikidata.org/entity/Q1330011	Elisabeth Jalbert
http://www.wikidata.org/entity/Q1330128	Elisabeth Markstein
http://www.wikidata.org/entity/Q1330665	Elise von Keudell
http://www.wikidata.org/entity/Q1331539	Elke Lütjen-Drecoll
http://www.wikidata.org/entity/Q1331886	Ellen Thaler-Kottek
http://www.wikidata.org/entity/Q1337298	Emilie Boer
http://www.wikidata.org/entity/Q1338022	Emma Gannagé
http://www.wikidata.org/entity/Q1290087	Ildikó Somogyi
http://www.wikidata.org/entity/Q1290541	Sabine Dippel
http://www.wikidata.org/entity/Q1306666	Eva Colorni
http://www.wikidata.org/entity/Q1311210	Rosmarie Metzenthin
http://www.wikidata.org/entity/Q1315828	Hale Usak-Sahin
http://www.wikidata.org/entity/Q1322232	Thea Derado
http://www.wikidata.org/entity/Q1325121	Hannelore Grimm
http://www.wikidata.org/entity/Q1327983	Eleni Schindler-Kaudelka
http://www.wikidata.org/entity/Q1328051	Erika Törzsök
http://www.wikidata.org/entity/Q1330163	Elisabeth Nüssle
http://www.wikidata.org/entity/Q1330262	Elisabeth Schmitz
http://www.wikidata.org/entity/Q1333439	Elsa Piaggio
http://www.wikidata.org/entity/Q1337301	Emilie Bendel
http://www.wikidata.org/entity/Q1350587	Susanne Breit-Keßler
http://www.wikidata.org/entity/Q1351798	Erica Küppers
http://www.wikidata.org/entity/Q1303564	Stephanie Böhm
http://www.wikidata.org/entity/Q1327855	Elena Cassin
http://www.wikidata.org/entity/Q1328708	Elga Sorge
http://www.wikidata.org/entity/Q1329715	Elisabeth Alföldi-Rosenbaum
http://www.wikidata.org/entity/Q1329985	Elisabeth Herrmann-Otto
http://www.wikidata.org/entity/Q1330182	Elisabeth Pfeil
http://www.wikidata.org/entity/Q1330210	Elisabeth Reil
http://www.wikidata.org/entity/Q1331108	Eliza Hansen
http://www.wikidata.org/entity/Q1331158	Elizabeth Bice
http://www.wikidata.org/entity/Q1331586	Elke Warmuth
http://www.wikidata.org/entity/Q1332621	Neeltje Elizabeth Nannenga-Bremekamp
http://www.wikidata.org/entity/Q1333423	Elsa Köhler
http://www.wikidata.org/entity/Q1333312	Regine Kahmann
http://www.wikidata.org/entity/Q1338077	Emma Pressmar
http://www.wikidata.org/entity/Q1315011	Erika Sárközy
http://www.wikidata.org/entity/Q1326967	Evelyn Klengel-Brandt
http://www.wikidata.org/entity/Q1328598	Elfriede Brümmer
http://www.wikidata.org/entity/Q1329434	Elila Mena
http://www.wikidata.org/entity/Q1330046	Elisabeth Katschnig-Fasch
http://www.wikidata.org/entity/Q1330140	Elisabeth Moltmann-Wendel
http://www.wikidata.org/entity/Q1330185	Elisabeth Pfeiler
http://www.wikidata.org/entity/Q1331491	Elke Hartmann
http://www.wikidata.org/entity/Q1331707	Ella Scoble Opperman
http://www.wikidata.org/entity/Q1332625	Elly Wright
http://www.wikidata.org/entity/Q1333592	Elsbeth Stern
http://www.wikidata.org/entity/Q1339586	Gabriele Lautenschläger
http://www.wikidata.org/entity/Q1343615	Małgorzata Krasińska
http://www.wikidata.org/entity/Q1354352	Erika Endesfelder
http://www.wikidata.org/entity/Q1379456	Eva Rühmkorf
http://www.wikidata.org/entity/Q1379634	Evamaria Schmidt
http://www.wikidata.org/entity/Q1399541	Hildegard Gosebrink
http://www.wikidata.org/entity/Q1418021	Ingeborg Gabriel
http://www.wikidata.org/entity/Q1419994	Jutta Fiegl
http://www.wikidata.org/entity/Q1423592	Monika Schwarz-Friesel
http://www.wikidata.org/entity/Q1427683	Kathinka Zapf
http://www.wikidata.org/entity/Q1450077	Franziska Baumgarten-Tramer
http://www.wikidata.org/entity/Q1371309	Ruth Simsa
http://www.wikidata.org/entity/Q1372976	Patty Crowley
http://www.wikidata.org/entity/Q1379543	Eva Wlodarek
http://www.wikidata.org/entity/Q1387919	Heide Mommsen
http://www.wikidata.org/entity/Q1396697	Hebe Charlotte Kohlbrugge
http://www.wikidata.org/entity/Q1399984	Regine Lück
http://www.wikidata.org/entity/Q1413153	Katharina Schridde
http://www.wikidata.org/entity/Q1426100	Zoltánné Vidics
http://www.wikidata.org/entity/Q1436541	Margrit Rieben
http://www.wikidata.org/entity/Q1440872	Francesca Albertini
http://www.wikidata.org/entity/Q1354551	Erika von Huene
http://www.wikidata.org/entity/Q1354552	Erika Zwierlein-Diehl
http://www.wikidata.org/entity/Q1379407	Eva Paproth
http://www.wikidata.org/entity/Q1381757	Evelyn Huber
http://www.wikidata.org/entity/Q1399496	Zita Uher
http://www.wikidata.org/entity/Q1403078	Felicitas Pauss
http://www.wikidata.org/entity/Q1406570	Fernande Hölscher
http://www.wikidata.org/entity/Q1418795	Ulrike Wagener
http://www.wikidata.org/entity/Q1433200	Jeannette Schmid
http://www.wikidata.org/entity/Q1450204	Franziska Völckner
http://www.wikidata.org/entity/Q1399828	Klára Ungár
http://www.wikidata.org/entity/Q1413421	Gertrud Huber
http://www.wikidata.org/entity/Q1436442	Hannah Lothrop
http://www.wikidata.org/entity/Q1443759	Nicola Crüsemann
http://www.wikidata.org/entity/Q1451047	Tess Mercer
http://www.wikidata.org/entity/Q1450144	Franziska Lang
http://www.wikidata.org/entity/Q1354331	Erika Cudworth
http://www.wikidata.org/entity/Q1354417	Erika Kunze-Götte
http://www.wikidata.org/entity/Q1373090	Ulrike Hauffe
http://www.wikidata.org/entity/Q1379053	Eva-Maria Houben
http://www.wikidata.org/entity/Q1379148	Eva Christiana Köhler
http://www.wikidata.org/entity/Q1379281	Eva Köckeis-Stangl
http://www.wikidata.org/entity/Q1379505	Eva Strommenger
http://www.wikidata.org/entity/Q1391650	Sabine Remdisch
http://www.wikidata.org/entity/Q1421086	Margarete van Ess
http://www.wikidata.org/entity/Q1429316	Floralba del Monte
http://www.wikidata.org/entity/Q1429357	Florence Guggenheim-Grünberg
http://www.wikidata.org/entity/Q1450145	Franziska Lamott
http://www.wikidata.org/entity/Q1353692	Nele Maar
http://www.wikidata.org/entity/Q1356121	Erna Walter
http://www.wikidata.org/entity/Q1360108	Gabriele von Magnis
http://www.wikidata.org/entity/Q1366962	Ursula Mandel
http://www.wikidata.org/entity/Q1369115	Jean M. Davison
http://www.wikidata.org/entity/Q1384965	Ingrid zu Solms-Wildenfels
http://www.wikidata.org/entity/Q1385438	Monika Schuol
http://www.wikidata.org/entity/Q1395667	Fanita English
http://www.wikidata.org/entity/Q1400574	Katharina Saalfrank
http://www.wikidata.org/entity/Q1401689	Ibolya Varga
http://www.wikidata.org/entity/Q1410306	Feza Günergun
http://www.wikidata.org/entity/Q1447250	Yvonne Maurer
http://www.wikidata.org/entity/Q1355263	Irmgard Sellnow
http://www.wikidata.org/entity/Q1378006	Irena Kogan
http://www.wikidata.org/entity/Q1379235	Eva Jaeggi
http://www.wikidata.org/entity/Q1379358	Eva Maria Welskop-Deffaa
http://www.wikidata.org/entity/Q1381596	Eve Lipchik
http://www.wikidata.org/entity/Q1395570	Karina Morgenstern
http://www.wikidata.org/entity/Q1401777	Marianna Varga
http://www.wikidata.org/entity/Q1419920	Ingrid Krauskopf
http://www.wikidata.org/entity/Q1429964	Yvonne Meyer
http://www.wikidata.org/entity/Q1437188	Sibylle Tönnies
http://www.wikidata.org/entity/Q1451953	Frauke Stein
http://www.wikidata.org/entity/Q1356058	Erna Engel-Baiersdorf
http://www.wikidata.org/entity/Q1356133	Erna Weber
http://www.wikidata.org/entity/Q1371710	Etta Becker-Donner
http://www.wikidata.org/entity/Q1379041	Eva-Maria Faber
http://www.wikidata.org/entity/Q1379064	Eva-Maria Kurz
http://www.wikidata.org/entity/Q1379145	Eva Christiane Cancik-Kirschbaum
http://www.wikidata.org/entity/Q1379157	Eva Cyba
http://www.wikidata.org/entity/Q1379657	Evan Imber-Black
http://www.wikidata.org/entity/Q1381672	Eveline Krummen
http://www.wikidata.org/entity/Q1392678	Helene Homeyer
http://www.wikidata.org/entity/Q1400998	Zsuzsanna Vajda
http://www.wikidata.org/entity/Q1402639	Gertrude Henle
http://www.wikidata.org/entity/Q1407144	Huang Yunhui
http://www.wikidata.org/entity/Q1411147	Marie Munzinger
http://www.wikidata.org/entity/Q1416591	Maria Szécsi
http://www.wikidata.org/entity/Q1419150	Lotte Schenk-Danzinger
http://www.wikidata.org/entity/Q1447021	Gloria Rojas Vargas
http://www.wikidata.org/entity/Q1450103	Franziska Cornet
http://www.wikidata.org/entity/Q1450155	Franziska Mayer-Hillebrand
http://www.wikidata.org/entity/Q1450166	Franziska Pruckner
http://www.wikidata.org/entity/Q1468614	Q1468614
http://www.wikidata.org/entity/Q1461555	Eszter Vágó
http://www.wikidata.org/entity/Q1470962	Frumentia Maier
http://www.wikidata.org/entity/Q1471972	Michaela Maurer
http://www.wikidata.org/entity/Q1510957	Gerda Bruns
http://www.wikidata.org/entity/Q1510980	Gerda Knebel
http://www.wikidata.org/entity/Q1455731	Lynne G. Zucker
http://www.wikidata.org/entity/Q1457041	Friederike Fless
http://www.wikidata.org/entity/Q1460371	Magdalene Söldner
http://www.wikidata.org/entity/Q1473928	Liselot Huchthausen
http://www.wikidata.org/entity/Q1475870	Mimi Scheiblauer
http://www.wikidata.org/entity/Q1479679	Johanna J. Danis
http://www.wikidata.org/entity/Q1483883	Sonja Porle
http://www.wikidata.org/entity/Q1490424	Gabriele Kotsis
http://www.wikidata.org/entity/Q1490606	Gabriele Thome
http://www.wikidata.org/entity/Q1494117	Renate Thomas
http://www.wikidata.org/entity/Q1496956	Verena Themsen
http://www.wikidata.org/entity/Q1500212	Hilda Herrera
http://www.wikidata.org/entity/Q1503667	Ingeborg Eichler
http://www.wikidata.org/entity/Q1504218	Kirsten Schmieder
http://www.wikidata.org/entity/Q1504653	Kerrie Wilson
http://www.wikidata.org/entity/Q1513743	Gerlinde Huber-Rebenich
http://www.wikidata.org/entity/Q1515406	Gerta Ziegenbein
http://www.wikidata.org/entity/Q1515579	Gertrud Herzog-Hauser
http://www.wikidata.org/entity/Q1517144	Irmgard Kriseleit
http://www.wikidata.org/entity/Q1522333	Martina Pohl
http://www.wikidata.org/entity/Q1523239	Giedrė Purvaneckienė
http://www.wikidata.org/entity/Q1527453	Gisela Szagun
http://www.wikidata.org/entity/Q1457096	Friederike Seyfried
http://www.wikidata.org/entity/Q1468852	Ursula Verhoeven-van Elsbergen
http://www.wikidata.org/entity/Q1473917	Helga Kuhlmann
http://www.wikidata.org/entity/Q1477627	Sabine Bobert
http://www.wikidata.org/entity/Q1490397	Gabriele Janssen
http://www.wikidata.org/entity/Q1508035	Ursula Pia von Bernus
http://www.wikidata.org/entity/Q1510996	Gerda Mehta
http://www.wikidata.org/entity/Q1527399	Gisela Lück
http://www.wikidata.org/entity/Q1527292	Viola Raheb
http://www.wikidata.org/entity/Q1527529	Teresa Wiszniowska
http://www.wikidata.org/entity/Q1457083	Friederike Nüssel
http://www.wikidata.org/entity/Q1471193	Herta Flor
http://www.wikidata.org/entity/Q1474960	Goulnara Arzhantseva
http://www.wikidata.org/entity/Q1485846	Luise Gubitzer
http://www.wikidata.org/entity/Q1494152	Rita Ciceri
http://www.wikidata.org/entity/Q1505800	Machtelt Bolkestein
http://www.wikidata.org/entity/Q1515539	Gertrud Bünner
http://www.wikidata.org/entity/Q1515556	Gertrud Frischmuth
http://www.wikidata.org/entity/Q1515650	Gertrud Platz-Horster
http://www.wikidata.org/entity/Q1516070	Gesa Kluth
http://www.wikidata.org/entity/Q1527318	Gisela Fiori
http://www.wikidata.org/entity/Q1455807	Olga Müller-Omeltchenko
http://www.wikidata.org/entity/Q1457086	Friederike Range
http://www.wikidata.org/entity/Q1461986	Éva Várhegyi
http://www.wikidata.org/entity/Q1483413	Thea Schönfelder
http://www.wikidata.org/entity/Q1490299	Gabriele Gloger-Tippelt
http://www.wikidata.org/entity/Q1490498	Gabi Löschper
http://www.wikidata.org/entity/Q1490628	Gabriele Wesch-Klein
http://www.wikidata.org/entity/Q1490640	Gabriele von Wartensleben
http://www.wikidata.org/entity/Q1499214	Nadia Turbide
http://www.wikidata.org/entity/Q1502148	Geneviève Lüscher
http://www.wikidata.org/entity/Q1515698	Gertrud Stickler
