item	itemLabel	enarticle
http://www.wikidata.org/entity/Q28409356	Ching-Liang Lin	https://en.wikipedia.org/wiki/Ching-Liang_Lin
http://www.wikidata.org/entity/Q28086105	Pnina Werbner	https://en.wikipedia.org/wiki/Pnina_Werbner
http://www.wikidata.org/entity/Q28088961	Helen Safa	https://en.wikipedia.org/wiki/Helen_Safa
http://www.wikidata.org/entity/Q28101665	Jessica Hammer	https://en.wikipedia.org/wiki/Jessica_Hammer
http://www.wikidata.org/entity/Q28381172	Rada Mihalcea	https://en.wikipedia.org/wiki/Rada_Mihalcea
http://www.wikidata.org/entity/Q28112857	Carolyn Slayman	https://en.wikipedia.org/wiki/Carolyn_Slayman
http://www.wikidata.org/entity/Q28112937	Jennifer S. Brodbelt	https://en.wikipedia.org/wiki/Jennifer_S._Brodbelt
http://www.wikidata.org/entity/Q28406936	Geraldine Adamich Laufer	https://en.wikipedia.org/wiki/Geraldine_Adamich_Laufer
http://www.wikidata.org/entity/Q28420098	Noelle E. Cockett	https://en.wikipedia.org/wiki/Noelle_E._Cockett
http://www.wikidata.org/entity/Q28221054	Maria Claudia Lacouture	https://en.wikipedia.org/wiki/Maria_Claudia_Lacouture
http://www.wikidata.org/entity/Q28410793	Mei	https://en.wikipedia.org/wiki/Mei_(Overwatch)
http://www.wikidata.org/entity/Q28366283	Danielle Feinberg	https://en.wikipedia.org/wiki/Danielle_Feinberg
http://www.wikidata.org/entity/Q28370296	Brenda L. Bass	https://en.wikipedia.org/wiki/Brenda_L._Bass
http://www.wikidata.org/entity/Q28382515	Barbara Snell Dohrenwend	https://en.wikipedia.org/wiki/Barbara_Snell_Dohrenwend
http://www.wikidata.org/entity/Q28430934	Julia Rucklidge	https://en.wikipedia.org/wiki/Julia_Rucklidge
http://www.wikidata.org/entity/Q28355372	Li Pei	https://en.wikipedia.org/wiki/Li_Pei
http://www.wikidata.org/entity/Q28108988	Jeanne Eder-Schwyzer	https://en.wikipedia.org/wiki/Jeanne_Eder-Schwyzer
http://www.wikidata.org/entity/Q28112894	Jeanne H. Freeland-Graves	https://en.wikipedia.org/wiki/Jeanne_H._Freeland-Graves
http://www.wikidata.org/entity/Q28115222	E. Mavis Hetherington	https://en.wikipedia.org/wiki/E._Mavis_Hetherington
http://www.wikidata.org/entity/Q28122429	Aletha C. Huston	https://en.wikipedia.org/wiki/Aletha_C._Huston
http://www.wikidata.org/entity/Q28122472	Lynn Jorde	https://en.wikipedia.org/wiki/Lynn_Jorde
http://www.wikidata.org/entity/Q28124173	F. M. L. Sheffield	https://en.wikipedia.org/wiki/F._M._L._Sheffield
http://www.wikidata.org/entity/Q28167695	Ebba Lund	https://en.wikipedia.org/wiki/Ebba_Lund
http://www.wikidata.org/entity/Q28320122	Juliet Frankland	https://en.wikipedia.org/wiki/Juliet_Frankland
http://www.wikidata.org/entity/Q28085790	Michèle Raynaud	https://en.wikipedia.org/wiki/Mich%C3%A8le_Raynaud
http://www.wikidata.org/entity/Q28377774	Jane Leach	https://en.wikipedia.org/wiki/Jane_Leach
http://www.wikidata.org/entity/Q28450419	Caroline Webb	https://en.wikipedia.org/wiki/Caroline_Webb
http://www.wikidata.org/entity/Q28086110	Deborah Azrael	https://en.wikipedia.org/wiki/Deborah_Azrael
http://www.wikidata.org/entity/Q28101104	Nancy Foner	https://en.wikipedia.org/wiki/Nancy_Foner
http://www.wikidata.org/entity/Q28101948	Elena Vladimirovna Osipova	https://en.wikipedia.org/wiki/Elena_Osipova_(sociologist)
http://www.wikidata.org/entity/Q28112841	Victoria Luine	https://en.wikipedia.org/wiki/Victoria_Luine
http://www.wikidata.org/entity/Q28163057	Margarita Dubocovich	https://en.wikipedia.org/wiki/Margarita_Dubocovich
http://www.wikidata.org/entity/Q28169802	Sita Naik	https://en.wikipedia.org/wiki/Sita_Naik
http://www.wikidata.org/entity/Q28229537	Virginia Valian	https://en.wikipedia.org/wiki/Virginia_Valian
http://www.wikidata.org/entity/Q28321732	Joanna Masel	https://en.wikipedia.org/wiki/Joanna_Masel
http://www.wikidata.org/entity/Q28382536	Ruth Mace	https://en.wikipedia.org/wiki/Ruth_Mace
http://www.wikidata.org/entity/Q28355451	Zamina Hasanova	https://en.wikipedia.org/wiki/Zamina_Hasanova
http://www.wikidata.org/entity/Q28377863	Jeannine Auboyer	https://en.wikipedia.org/wiki/Jeannine_Auboyer
http://www.wikidata.org/entity/Q28209842	Lucia Sivilotti	https://en.wikipedia.org/wiki/Lucia_Sivilotti
http://www.wikidata.org/entity/Q28086092	Susan H. McDaniel	https://en.wikipedia.org/wiki/Susan_H._McDaniel
http://www.wikidata.org/entity/Q28112790	Ann Wheeler Harnwell Ashmead	https://en.wikipedia.org/wiki/Ann_Wheeler_Harnwell_Ashmead
http://www.wikidata.org/entity/Q28112876	Deborah Jacobvitz	https://en.wikipedia.org/wiki/Deborah_Jacobvitz
http://www.wikidata.org/entity/Q28122420	Suzanne Segerstrom	https://en.wikipedia.org/wiki/Suzanne_Segerstrom
http://www.wikidata.org/entity/Q28132552	Kayla Iacovino	https://en.wikipedia.org/wiki/Kayla_Iacovino
http://www.wikidata.org/entity/Q28151718	Karyn McCluskey	https://en.wikipedia.org/wiki/Karyn_McCluskey
http://www.wikidata.org/entity/Q28233433	Sarah-Jane Barnes	https://en.wikipedia.org/wiki/Sarah-Jane_Barnes
http://www.wikidata.org/entity/Q28086027	Guofang Li	https://en.wikipedia.org/wiki/Guofang_Li
http://www.wikidata.org/entity/Q28098891	Christina Grozinger	https://en.wikipedia.org/wiki/Christina_Grozinger
http://www.wikidata.org/entity/Q28112935	Molly S. Bray	https://en.wikipedia.org/wiki/Molly_S._Bray
http://www.wikidata.org/entity/Q28132813	Beatrice Gründler	https://en.wikipedia.org/wiki/Beatrice_Gr%C3%BCndler
http://www.wikidata.org/entity/Q28335625	Elmira Bayrasli	https://en.wikipedia.org/wiki/Elmira_Bayrasli
http://www.wikidata.org/entity/Q28203281	Carolyn Shaw Bell	https://en.wikipedia.org/wiki/Carolyn_Shaw_Bell
http://www.wikidata.org/entity/Q28321505	Jean Floud	https://en.wikipedia.org/wiki/Jean_Floud
http://www.wikidata.org/entity/Q28322952	Susan Ferro-Novick	https://en.wikipedia.org/wiki/Susan_Ferro-Novick
http://www.wikidata.org/entity/Q28341230	Nancy Whittier	https://en.wikipedia.org/wiki/Nancy_Whittier
http://www.wikidata.org/entity/Q28457185	Fatima Akilu	https://en.wikipedia.org/wiki/Fatima_Akilu
http://www.wikidata.org/entity/Q28199990	Helen Wilson	https://en.wikipedia.org/wiki/Helen_Wilson_(mathematician)
http://www.wikidata.org/entity/Q28911606	Simten Cosar	https://en.wikipedia.org/wiki/Simten_Cosar
http://www.wikidata.org/entity/Q28921554	Maureen Young	https://en.wikipedia.org/wiki/Maureen_Young
http://www.wikidata.org/entity/Q28822991	Lorin Hitt	https://en.wikipedia.org/wiki/Lorin_Hitt
http://www.wikidata.org/entity/Q28835605	Margaret Battin	https://en.wikipedia.org/wiki/Margaret_Battin
http://www.wikidata.org/entity/Q28841482	Aafje Looijenga-Vos	https://en.wikipedia.org/wiki/Aafje_Looijenga-Vos
http://www.wikidata.org/entity/Q28848904	Gertrude Rosenblum Williams	https://en.wikipedia.org/wiki/Gertrude_Rosenblum_Williams
http://www.wikidata.org/entity/Q28858053	Joy G. Dryfoos	https://en.wikipedia.org/wiki/Joy_G._Dryfoos
http://www.wikidata.org/entity/Q28870458	Édith Hamel	https://en.wikipedia.org/wiki/Edith_Hamel
http://www.wikidata.org/entity/Q28870754	Margaret Hurlstone Hardy Fallding	https://en.wikipedia.org/wiki/Margaret_Hurlstone_Hardy_Fallding
http://www.wikidata.org/entity/Q28924039	Helen Burgess	https://en.wikipedia.org/wiki/Helen_Burgess_(scientist)
http://www.wikidata.org/entity/Q28822997	Martha Rojas Urrego	https://en.wikipedia.org/wiki/Martha_Rojas_Urrego
http://www.wikidata.org/entity/Q28823528	Cynthia J. Burrows	https://en.wikipedia.org/wiki/Cynthia_J._Burrows
http://www.wikidata.org/entity/Q28825027	Bianca Williams (anthropologist)	https://en.wikipedia.org/wiki/Bianca_Williams_(anthropologist)
http://www.wikidata.org/entity/Q28827985	Lorna Hardwick	https://en.wikipedia.org/wiki/Lorna_Hardwick
http://www.wikidata.org/entity/Q28839640	Nicole Curato	https://en.wikipedia.org/wiki/Nicole_Curato
http://www.wikidata.org/entity/Q28839787	Merle Keitel	https://en.wikipedia.org/wiki/Merle_Keitel
http://www.wikidata.org/entity/Q28862270	Lilabati Bhattacharjee	https://en.wikipedia.org/wiki/Lilabati_Bhattacharjee
http://www.wikidata.org/entity/Q28864338	Gail C. Murphy	https://en.wikipedia.org/wiki/Gail_C._Murphy
http://www.wikidata.org/entity/Q28870540	Karen Messing	https://en.wikipedia.org/wiki/Karen_Messing
http://www.wikidata.org/entity/Q28870749	Dorothy P. Rice	https://en.wikipedia.org/wiki/Dorothy_P._Rice
http://www.wikidata.org/entity/Q28883390	Alice Bowman	https://en.wikipedia.org/wiki/Alice_Bowman
http://www.wikidata.org/entity/Q28914706	Tanja Kortemme	https://en.wikipedia.org/wiki/Tanja_Kortemme
http://www.wikidata.org/entity/Q28919966	Anna Mikusheva	https://en.wikipedia.org/wiki/Anna_Mikusheva
http://www.wikidata.org/entity/Q28921786	Caroline Bammel	https://en.wikipedia.org/wiki/Caroline_Bammel
http://www.wikidata.org/entity/Q28822977	Colla Jean McDonald	https://en.wikipedia.org/wiki/Colla_Jean_McDonald
http://www.wikidata.org/entity/Q28822986	Janet Woodcock	https://en.wikipedia.org/wiki/Janet_Woodcock
http://www.wikidata.org/entity/Q28823525	Barbara Vanderhyden	https://en.wikipedia.org/wiki/Barbara_Vanderhyden
http://www.wikidata.org/entity/Q28823534	Kristen Hawkes	https://en.wikipedia.org/wiki/Kristen_Hawkes
http://www.wikidata.org/entity/Q28842040	Jesse Jarue Mark	https://en.wikipedia.org/wiki/Jesse_Jarue_Mark
http://www.wikidata.org/entity/Q28853689	Florence M. Voegelin	https://en.wikipedia.org/wiki/Florence_M._Voegelin
http://www.wikidata.org/entity/Q28868721	Lora Hooper	https://en.wikipedia.org/wiki/Lora_Hooper
http://www.wikidata.org/entity/Q28869673	Aparna Dutta Gupta	https://en.wikipedia.org/wiki/Aparna_Dutta_Gupta
http://www.wikidata.org/entity/Q28873120	Susan Fereday	https://en.wikipedia.org/wiki/Susan_Fereday_(botanical_artist)
http://www.wikidata.org/entity/Q28919982	Emi Nakamura	https://en.wikipedia.org/wiki/Emi_Nakamura
http://www.wikidata.org/entity/Q28921548	Jeanette Covacevich	https://en.wikipedia.org/wiki/Jeanette_Covacevich
http://www.wikidata.org/entity/Q28919051	Caroline Black	https://en.wikipedia.org/wiki/Caroline_Black_(botanist)
http://www.wikidata.org/entity/Q28823532	Isabella C. Bakker	https://en.wikipedia.org/wiki/Isabella_C._Bakker
http://www.wikidata.org/entity/Q28824540	Faraneh Vargha-Khadem	https://en.wikipedia.org/wiki/Faraneh_Vargha-Khadem
http://www.wikidata.org/entity/Q28839555	Anne E. Pusey	https://en.wikipedia.org/wiki/Anne_E._Pusey
http://www.wikidata.org/entity/Q28839767	Jenny Kendler	https://en.wikipedia.org/wiki/Jenny_Kendler
http://www.wikidata.org/entity/Q28856406	Sister Mary Cordia Karl	https://en.wikipedia.org/wiki/Mary_Cordia_Karl
http://www.wikidata.org/entity/Q28823527	Christine Wilson	https://en.wikipedia.org/wiki/Christine_Wilson_(scientist)
http://www.wikidata.org/entity/Q28919960	Marina Halac	https://en.wikipedia.org/wiki/Marina_Halac
http://www.wikidata.org/entity/Q28921801	Ginger Kerrick	https://en.wikipedia.org/wiki/Ginger_Kerrick
http://www.wikidata.org/entity/Q28924079	Mariamne Johnes	https://en.wikipedia.org/wiki/Mariamne_Johnes
http://www.wikidata.org/entity/Q28823529	Daphne Maurer	https://en.wikipedia.org/wiki/Daphne_Maurer
http://www.wikidata.org/entity/Q28827989	Gretchen Reydams-Schils	https://en.wikipedia.org/wiki/Gretchen_Reydams-Schils
http://www.wikidata.org/entity/Q28839548	Elina Ribakova	https://en.wikipedia.org/wiki/Elina_Ribakova
http://www.wikidata.org/entity/Q28861605	Ioli Kalavrezou	https://en.wikipedia.org/wiki/Ioli_Kalavrezou
http://www.wikidata.org/entity/Q28867714	Nandini Harinath	https://en.wikipedia.org/wiki/Nandini_Harinath
http://www.wikidata.org/entity/Q28869394	Soniya Nityanand	https://en.wikipedia.org/wiki/Soniya_Nityanand
http://www.wikidata.org/entity/Q28873722	Terri Vaughan	https://en.wikipedia.org/wiki/Terri_Vaughan
http://www.wikidata.org/entity/Q28920214	Stephanie Schmitt-Grohé	https://en.wikipedia.org/wiki/Stephanie_Schmitt-Grohe
http://www.wikidata.org/entity/Q28922442	Sampa Das	https://en.wikipedia.org/wiki/Sampa_Das
http://www.wikidata.org/entity/Q28822987	Justine Hastings	https://en.wikipedia.org/wiki/Justine_Hastings
http://www.wikidata.org/entity/Q28823530	Deborah J. Cook	https://en.wikipedia.org/wiki/Deborah_J._Cook
http://www.wikidata.org/entity/Q28835478	Antoinette Schoar	https://en.wikipedia.org/wiki/Antoinette_Schoar
http://www.wikidata.org/entity/Q28839611	Anjhula Mya Singh Bais	https://en.wikipedia.org/wiki/Anjhula_Mya_Bais
http://www.wikidata.org/entity/Q28839527	Pascale Fung	https://en.wikipedia.org/wiki/Pascale_Fung
http://www.wikidata.org/entity/Q28839750	Patricia Frazier	https://en.wikipedia.org/wiki/Patricia_Frazier
http://www.wikidata.org/entity/Q28862023	Patricia Danzon	https://en.wikipedia.org/wiki/Patricia_Danzon
http://www.wikidata.org/entity/Q28869681	Signe Brunnström	https://en.wikipedia.org/wiki/Signe_Brunnstr%C3%B6m
http://www.wikidata.org/entity/Q28882881	Anuradha TK	https://en.wikipedia.org/wiki/Anuradha_TK
http://www.wikidata.org/entity/Q28914797	Dafna Bar-Sagi	https://en.wikipedia.org/wiki/Dafna_Bar-Sagi
http://www.wikidata.org/entity/Q28922269	G. Gabrielle Starr	https://en.wikipedia.org/wiki/G._Gabrielle_Starr
http://www.wikidata.org/entity/Q28923162	Jutta Jokiranta	https://en.wikipedia.org/wiki/Jutta_Jokiranta
http://www.wikidata.org/entity/Q28870624	Louise Nadeau	https://en.wikipedia.org/wiki/Louise_Nadeau
http://www.wikidata.org/entity/Q28823006	Pat Armstrong	https://en.wikipedia.org/wiki/Pat_Armstrong
http://www.wikidata.org/entity/Q28823526	Bridget Stutchbury	https://en.wikipedia.org/wiki/Bridget_Stutchbury
http://www.wikidata.org/entity/Q28823536	M. L. Chye	https://en.wikipedia.org/wiki/M._L._Chye
http://www.wikidata.org/entity/Q28839540	Persephone Borrow	https://en.wikipedia.org/wiki/Persephone_Borrow
http://www.wikidata.org/entity/Q28840712	Sigrid Rissler	https://en.wikipedia.org/wiki/Sigrid_Rissler
http://www.wikidata.org/entity/Q28842038	Cheryl L. Shavers	https://en.wikipedia.org/wiki/Cheryl_L._Shavers
http://www.wikidata.org/entity/Q28861980	Minal Rohit	https://en.wikipedia.org/wiki/Minal_Rohit
http://www.wikidata.org/entity/Q28867743	Carol Spradling	https://en.wikipedia.org/wiki/Carol_Spradling
http://www.wikidata.org/entity/Q28868697	Bolortsetseg Minjin	https://en.wikipedia.org/wiki/Bolortsetseg_Minjin
http://www.wikidata.org/entity/Q28870961	Dianna Cowern	https://en.wikipedia.org/wiki/Dianna_Cowern
http://www.wikidata.org/entity/Q28911784	Linda M. Field	https://en.wikipedia.org/wiki/Linda_M._Field
http://www.wikidata.org/entity/Q28921553	Mary Susan McIntosh	https://en.wikipedia.org/wiki/Mary_Susan_McIntosh
http://www.wikidata.org/entity/Q28925071	Charlotte Roueché	https://en.wikipedia.org/wiki/Charlotte_Rouech%C3%A9
http://www.wikidata.org/entity/Q28836913	Kate Hermann	https://en.wikipedia.org/wiki/Kate_Hermann
http://www.wikidata.org/entity/Q28839244	Augusta Fox Bronner	https://en.wikipedia.org/wiki/Augusta_Fox_Bronner
http://www.wikidata.org/entity/Q28839626	Kimberley Bolton	https://en.wikipedia.org/wiki/Kimberley_Bolton
http://www.wikidata.org/entity/Q28842679	Joke Bouwstra	https://en.wikipedia.org/wiki/Joke_Bouwstra
http://www.wikidata.org/entity/Q28862271	Nataša Jonoska	https://en.wikipedia.org/wiki/Nata%C5%A1a_Jonoska
http://www.wikidata.org/entity/Q28867742	Banu Subramaniam	https://en.wikipedia.org/wiki/Banu_Subramaniam
http://www.wikidata.org/entity/Q28870758	Susan Iversen	https://en.wikipedia.org/wiki/Susan_Iversen
http://www.wikidata.org/entity/Q28936752	Ruth S. Morgenthau	https://en.wikipedia.org/wiki/Ruth_S._Morgenthau
http://www.wikidata.org/entity/Q28966855	Aviva Gileadi	https://en.wikipedia.org/wiki/Aviva_Gileadi
http://www.wikidata.org/entity/Q28967551	Khiara Bridges	https://en.wikipedia.org/wiki/Khiara_Bridges
http://www.wikidata.org/entity/Q28971510	Norma Graham	https://en.wikipedia.org/wiki/Norma_Graham
http://www.wikidata.org/entity/Q29032877	Claire Wiseman	https://en.wikipedia.org/wiki/Claire_Wiseman
http://www.wikidata.org/entity/Q29033431	Julia Lawton	https://en.wikipedia.org/wiki/Julia_Lawton
http://www.wikidata.org/entity/Q29047539	Becky Pettit	https://en.wikipedia.org/wiki/Becky_Pettit
http://www.wikidata.org/entity/Q29055046	Bettina Warburg	https://en.wikipedia.org/wiki/Bettina_Warburg
http://www.wikidata.org/entity/Q29107301	Elise Andaya	https://en.wikipedia.org/wiki/Elise_Andaya
http://www.wikidata.org/entity/Q28935812	Mary Ivy Burks	https://en.wikipedia.org/wiki/Mary_Ivy_Burks
http://www.wikidata.org/entity/Q28935891	Siobhán Vernon	https://en.wikipedia.org/wiki/Siobh%C3%A1n_Vernon
http://www.wikidata.org/entity/Q28967728	Andrea Berlin	https://en.wikipedia.org/wiki/Andrea_Berlin
http://www.wikidata.org/entity/Q28974639	Corresta T. Canfield	https://en.wikipedia.org/wiki/Corresta_T._Canfield
http://www.wikidata.org/entity/Q29033549	Mary Garson	https://en.wikipedia.org/wiki/Mary_Garson
http://www.wikidata.org/entity/Q29019838	Helen L. Koch	https://en.wikipedia.org/wiki/Helen_L._Koch
http://www.wikidata.org/entity/Q29051014	Rita Winkler	https://en.wikipedia.org/wiki/Rita_Winkler
http://www.wikidata.org/entity/Q29054987	Jeanne E. Griffith	https://en.wikipedia.org/wiki/Jeanne_E._Griffith
http://www.wikidata.org/entity/Q29054110	Ekaterina Zhuravskaya	https://en.wikipedia.org/wiki/Ekaterina_Zhuravskaya
http://www.wikidata.org/entity/Q29014560	Anne Borg	https://en.wikipedia.org/wiki/Anne_Borg_(physicist)
http://www.wikidata.org/entity/Q28935115	Ruha Benjamin	https://en.wikipedia.org/wiki/Ruha_Benjamin
http://www.wikidata.org/entity/Q28944007	Jitka Ourednik	https://en.wikipedia.org/wiki/Jitka_Ourednik
http://www.wikidata.org/entity/Q28967598	Yukiko Koga	https://en.wikipedia.org/wiki/Yukiko_Koga
http://www.wikidata.org/entity/Q29001714	Eline Tolstoy	https://en.wikipedia.org/wiki/Eline_Tolstoy
http://www.wikidata.org/entity/Q28925081	Gillian Douglas	https://en.wikipedia.org/wiki/Gillian_Douglas
http://www.wikidata.org/entity/Q29029932	Rhonda Lenton	https://en.wikipedia.org/wiki/Rhonda_Lenton
http://www.wikidata.org/entity/Q28935131	Mary Beal	https://en.wikipedia.org/wiki/Mary_Beal
http://www.wikidata.org/entity/Q28935800	Isabel Kelly	https://en.wikipedia.org/wiki/Isabel_Kelly
http://www.wikidata.org/entity/Q28940985	Sally Eden	https://en.wikipedia.org/wiki/Sally_Eden
http://www.wikidata.org/entity/Q28942564	Michèle Tertilt	https://en.wikipedia.org/wiki/Mich%C3%A8le_Tertilt
http://www.wikidata.org/entity/Q29048419	Gabriella Pinzari	https://en.wikipedia.org/wiki/Gabriella_Pinzari
http://www.wikidata.org/entity/Q28946358	Jessica Polka	https://en.wikipedia.org/wiki/Jessica_Polka
http://www.wikidata.org/entity/Q28950197	Kathleen Utgoff	https://en.wikipedia.org/wiki/Kathleen_Utgoff
http://www.wikidata.org/entity/Q28971181	Renee Rabinowitz	https://en.wikipedia.org/wiki/Renee_Rabinowitz
http://www.wikidata.org/entity/Q28971409	Sophie Lutterlough	https://en.wikipedia.org/wiki/Sophie_Lutterlough
http://www.wikidata.org/entity/Q28972037	Marilyn L. Fogel	https://en.wikipedia.org/wiki/Marilyn_Fogel
http://www.wikidata.org/entity/Q28976371	Danielle Clode	https://en.wikipedia.org/wiki/Danielle_Clode
http://www.wikidata.org/entity/Q29000338	Polly Penhale	https://en.wikipedia.org/wiki/Polly_Penhale
http://www.wikidata.org/entity/Q29016292	Suzanne Dixon	https://en.wikipedia.org/wiki/Suzanne_Dixon
http://www.wikidata.org/entity/Q29029083	Rashmi Shetty	https://en.wikipedia.org/wiki/Rashmi_Shetty
http://www.wikidata.org/entity/Q29033472	Li-Huei Tsai	https://en.wikipedia.org/wiki/Li-Huei_Tsai
http://www.wikidata.org/entity/Q29043570	Ina Vandebroek	https://en.wikipedia.org/wiki/Ina_Vandebroek
http://www.wikidata.org/entity/Q29053549	Marian Elizabeth Hubbard	https://en.wikipedia.org/wiki/Marian_E._Hubbard
http://www.wikidata.org/entity/Q29071549	Gladys Vergara	https://en.wikipedia.org/wiki/Gladys_Vergara
http://www.wikidata.org/entity/Q28926751	Josephine Quinn	https://en.wikipedia.org/wiki/Josephine_Crawley_Quinn
http://www.wikidata.org/entity/Q28927544	Sarah Al-Souhaimi	https://en.wikipedia.org/wiki/Sarah_Al-Suhaimi
http://www.wikidata.org/entity/Q28940929	Meta Glass	https://en.wikipedia.org/wiki/Meta_Glass
http://www.wikidata.org/entity/Q28955488	Marie Paule Kieny	https://en.wikipedia.org/wiki/Marie-Paule_Kieny
http://www.wikidata.org/entity/Q28966988	Kathleen Gates	https://en.wikipedia.org/wiki/Kathleen_Gates
http://www.wikidata.org/entity/Q28976482	Felice Bedford	https://en.wikipedia.org/wiki/Felice_Bedford
http://www.wikidata.org/entity/Q29021426	Tamie Tsuchiyama	https://en.wikipedia.org/wiki/Tamie_Tsuchiyama
http://www.wikidata.org/entity/Q29043571	Harriette Pipes McAdoo	https://en.wikipedia.org/wiki/Harriette_Pipes_McAdoo
http://www.wikidata.org/entity/Q29098203	Katinka Barysch	https://en.wikipedia.org/wiki/Katinka_Barysch
http://www.wikidata.org/entity/Q28957211	Elsie Shutt	https://en.wikipedia.org/wiki/Elsie_Shutt
http://www.wikidata.org/entity/Q28963251	Melissa Leach	https://en.wikipedia.org/wiki/Melissa_Leach
http://www.wikidata.org/entity/Q28967849	Susan Peirce Thompson	https://en.wikipedia.org/wiki/Susan_Peirce_Thompson
http://www.wikidata.org/entity/Q28971404	Denise Breitburg	https://en.wikipedia.org/wiki/Denise_Breitburg
http://www.wikidata.org/entity/Q28976215	Gemma Godfrey	https://en.wikipedia.org/wiki/Gemma_Godfrey
http://www.wikidata.org/entity/Q28976474	Olabisi Ugbebor	https://en.wikipedia.org/wiki/Olabisi_Ugbebor
http://www.wikidata.org/entity/Q29034450	Harriet Lange Rheingold	https://en.wikipedia.org/wiki/Harriet_Lange_Rheingold
http://www.wikidata.org/entity/Q29047127	Ida Hill	https://en.wikipedia.org/wiki/Ida_Hill
http://www.wikidata.org/entity/Q28967732	Amanda Lynch	https://en.wikipedia.org/wiki/Amanda_Lynch
http://www.wikidata.org/entity/Q28945679	Shirley E. Schwartz	https://en.wikipedia.org/wiki/Shirley_E._Schwartz
http://www.wikidata.org/entity/Q28957235	Laura Crispini	https://en.wikipedia.org/wiki/Laura_Crispini
http://www.wikidata.org/entity/Q28971009	Jane Grimson	https://en.wikipedia.org/wiki/Jane_Grimson
http://www.wikidata.org/entity/Q28972985	Saadia Zahidi	https://en.wikipedia.org/wiki/Saadia_Zahidi
http://www.wikidata.org/entity/Q28973543	Irina Chakraborty	https://en.wikipedia.org/wiki/Irina_Chakraborty
http://www.wikidata.org/entity/Q29000581	Jean Mercer	https://en.wikipedia.org/wiki/Jean_Mercer
http://www.wikidata.org/entity/Q29047189	Catherine Steele	https://en.wikipedia.org/wiki/Catherine_Steele
http://www.wikidata.org/entity/Q29052092	Alice D. Weeks	https://en.wikipedia.org/wiki/Alice_Mary_Weeks
http://www.wikidata.org/entity/Q29064663	Vilma Rose Hunt	https://en.wikipedia.org/wiki/Vilma_Rose_Hunt
http://www.wikidata.org/entity/Q29107294	Ann Greenly	https://en.wikipedia.org/wiki/Ann_Greenly
http://www.wikidata.org/entity/Q28925099	E. Virginia Armbrust	https://en.wikipedia.org/wiki/E._Virginia_Armbrust
http://www.wikidata.org/entity/Q28945720	Sarah Van Hoosen Jones	https://en.wikipedia.org/wiki/Sarah_Van_Hoosen_Jones
http://www.wikidata.org/entity/Q28946742	Jean'ne Shreeve	https://en.wikipedia.org/wiki/Jean%27ne_Shreeve
http://www.wikidata.org/entity/Q28963235	Elizabeth A.H. Hall	https://en.wikipedia.org/wiki/Elizabeth_A._H._Hall
http://www.wikidata.org/entity/Q28972095	Wendy Carlin	https://en.wikipedia.org/wiki/Wendy_Carlin
http://www.wikidata.org/entity/Q28935820	Sue Gibson	https://en.wikipedia.org/wiki/Sue_Gibson_(chemist)
http://www.wikidata.org/entity/Q29000544	Robbie Davis-Floyd	https://en.wikipedia.org/wiki/Robbie_Davis-Floyd
http://www.wikidata.org/entity/Q29003261	Claire Christian	https://en.wikipedia.org/wiki/Claire_Christian
http://www.wikidata.org/entity/Q29018858	Shirley Lindenbaum	https://en.wikipedia.org/wiki/Shirley_Lindenbaum
http://www.wikidata.org/entity/Q29025880	Linda E. Carlson	https://en.wikipedia.org/wiki/Linda_E._Carlson
http://www.wikidata.org/entity/Q29033504	Jodi Nunnari	https://en.wikipedia.org/wiki/Jodi_Nunnari
http://www.wikidata.org/entity/Q28925161	Margaret May	https://en.wikipedia.org/wiki/Margaret_T._May
http://www.wikidata.org/entity/Q29048070	Jacquelin Smith Cooley	https://en.wikipedia.org/wiki/Jacquelin_Smith_Cooley
http://www.wikidata.org/entity/Q29048463	Julia Chuzhoy	https://en.wikipedia.org/wiki/Julia_Chuzhoy
http://www.wikidata.org/entity/Q29052332	Ellen Gould Zweibel	https://en.wikipedia.org/wiki/Ellen_Gould_Zweibel
http://www.wikidata.org/entity/Q29052535	Adele Morris	https://en.wikipedia.org/wiki/Adele_Morris
http://www.wikidata.org/entity/Q29052586	Brenda Wingfield	https://en.wikipedia.org/wiki/Brenda_Wingfield
http://www.wikidata.org/entity/Q29054095	Jentina E. Leene	https://en.wikipedia.org/wiki/Jentina_E._Leene
http://www.wikidata.org/entity/Q29108512	Victoria Bateman	https://en.wikipedia.org/wiki/Victoria_Bateman
http://www.wikidata.org/entity/Q29261535	Beryl Splatt	https://en.wikipedia.org/wiki/Beryl_Splatt
http://www.wikidata.org/entity/Q29128741	Susan Foh	https://en.wikipedia.org/wiki/Susan_Foh
http://www.wikidata.org/entity/Q29342255	Wendi Rabiner Heinzelman	https://en.wikipedia.org/wiki/Wendi_Heinzelman
http://www.wikidata.org/entity/Q29169693	Mai Thi Nguyen-Kim	https://en.wikipedia.org/wiki/Mai_Thi_Nguyen-Kim
http://www.wikidata.org/entity/Q29349817	Shelly Lundberg	https://en.wikipedia.org/wiki/Shelly_Lundberg
http://www.wikidata.org/entity/Q29349914	Nina Pavčnik	https://en.wikipedia.org/wiki/Nina_Pavcnik
http://www.wikidata.org/entity/Q29350016	Rosa Liliana Matzkin	https://en.wikipedia.org/wiki/Rosa_Matzkin
http://www.wikidata.org/entity/Q29354293	Jeanne Block	https://en.wikipedia.org/wiki/Jeanne_Block
